Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2017;5.690.408;0;5.690.408;888.288;6.578.696;29.563.694;807.765;0;3.141;40.095;851.001;8.334.820;38.749.515;76.228.499;14,69%;14,69%;16,98%;7,46%;8,67%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;12/2017;3.084.663;0;3.084.663;1.323.591;4.408.254;13.491.364;4.337.346;0;6.050.675;747.889;11.135.910;3.024.368;27.651.642;49.490.835;11,16%;11,16%;15,94%;6,23%;2,44%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2017;3.215.894;0;3.215.894;849.585;4.065.479;17.426.963;327.960;0;3.750.968;9.258;4.088.186;3.299.751;24.814.899;31.220.174;12,96%;12,96%;16,38%;10,30%;1,79%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2017;3.265.644;0;3.265.644;541.412;3.807.057;20.665.491;583.935;44.432;771.114;3.719;1.403.200;1.273.324;23.342.015;37.123.822;13,99%;13,99%;16,31%;8,80%;0,86%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2017;2.255.657;0;2.255.657;1.440.232;3.695.890;17.424.915;489.659;314.850;1.232.238;0;2.036.747;1.575.798;21.037.460;25.307.575;10,72%;10,72%;17,57%;8,91%;0,44%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2017;3.005.343;0;3.005.343;0;3.005.343;15.166.150;1.367.270;0;1.062.521;68.210;2.498.001;2.331.875;19.996.026;23.318.150;15,03%;15,03%;15,03%;12,89%;28,42%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2017;4.642.255;0;4.642.255;0;4.642.255;8.845.221;977.673;39.696;5.341.185;346.164;6.704.718;2.652.849;18.202.789;27.416.631;25,50%;25,50%;25,50%;16,93%;2,40%
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;12/2017;1.784.926;0;1.784.926;631.294;2.416.220;15.585.885;31.176;0;163.826;0;195.002;2.359.044;18.139.930;24.723.422;9,84%;9,84%;13,32%;7,22%;17,62%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2017;2.516.322;0;2.516.322;0;2.516.322;13.916.602;333;0;31.935;0;32.269;3.091.556;17.040.427;25.917.004;14,77%;14,77%;14,77%;9,71%;10,11%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2017;2.324.787;0;2.324.787;0;2.324.787;14.376.367;15.801;0;0;1.374;17.174;1.103.815;15.497.357;18.118.877;15,00%;15,00%;15,00%;12,83%;0,99%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2017;2.397.276;0;2.397.276;0;2.397.276;5.036.497;484.407;62.907;6.904.045;0;7.451.359;1.838.832;14.326.687;20.108.684;16,73%;16,73%;16,73%;11,92%;1,88%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2017;2.617.232;0;2.617.232;945.709;3.562.942;12.419.632;0;0;0;0;0;1.220.068;13.639.701;15.272.675;19,19%;19,19%;26,12%;17,14%;0,30%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2017;5.817.367;0;5.817.367;0;5.817.367;401.468;0;0;667.054;11.328.525;11.995.579;373.570;12.770.617;8.230.029;45,55%;45,55%;45,55%;70,68%;0,00%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;12/2017;2.318.115;0;2.318.115;0;2.318.115;9.659.730;201.918;55.593;322.564;72.147;652.223;1.078.357;11.390.309;15.091.027;20,35%;20,35%;20,35%;15,36%;14,27%
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2017;1.788.239;0;1.788.239;0;1.788.239;8.676.300;122;0;0;0;122;1.604.741;10.281.163;12.318.758;17,39%;17,39%;17,39%;14,52%;5,50%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2017;1.348.638;0;1.348.638;0;1.348.638;5.922.882;13.305;0;2.061.447;0;2.074.753;1.486.039;9.483.674;20.687.537;14,22%;14,22%;14,22%;6,52%;20,36%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2017;1.252.309;0;1.252.309;217.768;1.470.077;8.741.178;6.507;0;1.331;5.267;13.106;616.461;9.370.745;15.432.818;13,36%;13,36%;15,69%;8,11%;20,29%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;12/2017;1.541.588;0;1.541.588;17.020;1.558.608;8.060.788;0;0;0;0;0;1.116.934;9.177.722;8.502.995;16,80%;16,80%;16,98%;18,13%;0,18%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2017;2.714.724;0;2.714.724;0;2.714.724;4.304.293;512.238;29.600;1.391.054;1.441.762;3.374.654;1.473.514;9.152.461;16.226.433;29,66%;29,66%;29,66%;16,73%;0,54%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2017;1.079.097;0;1.079.097;329.922;1.409.019;7.886.946;44.432;601;95.170;37.737;177.940;916.964;8.981.850;15.932.601;12,01%;12,01%;15,69%;6,77%;12,99%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2017;1.511.021;0;1.511.021;0;1.511.021;6.841.422;57.454;0;101.308;0;158.762;1.180.557;8.180.740;45.539.082;18,47%;18,47%;18,47%;3,32%;10,85%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;12/2017;4.374.973;0;4.374.973;0;4.374.973;3.465.006;2.497;0;0;0;2.497;4.595.088;8.062.592;4.978.472;54,26%;54,26%;54,26%;87,88%;0,85%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2017;1.307.344;0;1.307.344;0;1.307.344;6.467.540;127.767;1.375;141.703;586.932;857.777;691.898;8.017.216;9.285.472;16,31%;16,31%;16,31%;14,08%;16,22%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2017;1.222.652;231.560;1.454.212;814.779;2.268.992;6.707.021;481.098;0;1.438;0;482.537;762.603;7.952.160;16.612.652;15,38%;18,29%;28,53%;8,75%;2,69%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2017;1.367.126;0;1.367.126;0;1.367.126;7.158.076;0;0;0;0;0;725.898;7.883.974;7.931.164;17,34%;17,34%;17,34%;17,24%;0,96%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2017;1.544.577;0;1.544.577;0;1.544.577;4.494.684;66.882;0;1.289.793;85.351;1.442.026;1.096.972;7.033.682;6.755.623;21,96%;21,96%;21,96%;22,86%;1,55%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;12/2017;980.434;0;980.434;0;980.434;6.176.670;96.098;0;0;0;96.098;340.190;6.612.957;7.475.809;14,83%;14,83%;14,83%;13,11%;0,23%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2017;588.372;1.252;589.624;390.397;980.021;5.447.023;420;0;935;0;1.354;1.109.340;6.557.717;9.828.835;8,97%;8,99%;14,94%;6,00%;22,73%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2017;1.208.856;159.333;1.368.189;0;1.368.189;5.250.935;13.674;0;55.134;0;68.807;1.227.434;6.547.176;41.497.743;18,46%;20,90%;20,90%;3,30%;8,66%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2017;780.136;0;780.136;24.406;804.542;5.591.355;9.051;54.735;316.043;39.827;419.656;454.071;6.465.082;9.617.956;12,07%;12,07%;12,44%;8,11%;28,29%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;12/2017;909.749;0;909.749;0;909.749;5.520.046;140.479;0;94.957;0;235.435;663.830;6.419.312;6.967.833;14,17%;14,17%;14,17%;13,06%;6,15%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2017;1.309.545;0;1.309.545;0;1.309.545;5.592.396;9.471;0;0;0;9.471;542.872;6.144.738;8.431.492;21,31%;21,31%;21,31%;15,53%;15,67%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;12/2017;1.494.276;0;1.494.276;0;1.494.276;4.044.006;32.110;0;1.074.863;0;1.106.974;913.272;6.064.252;9.553.519;24,64%;24,64%;24,64%;15,64%;0,52%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2017;867.048;0;867.048;665.281;1.532.329;4.537.114;55.914;0;433.654;0;489.568;320.560;5.347.241;8.145.289;16,21%;16,21%;28,66%;10,64%;0,27%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2017;828.967;0;828.967;0;828.967;3.616.484;167.784;0;1.200.011;0;1.367.795;326.152;5.310.431;13.560.565;15,61%;15,61%;15,61%;6,11%;2,64%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;12/2017;625.774;0;625.774;0;625.774;4.738.511;0;0;161;0;161;311.659;5.050.332;NA;12,39%;12,39%;12,39%;NA%;0,12%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2017;1.317.324;0;1.317.324;0;1.317.324;3.179.832;64.986;0;1.256.962;303;1.322.251;364.404;4.866.487;8.840.936;27,07%;27,07%;27,07%;14,90%;0,33%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2017;556.991;0;556.991;0;556.991;4.345.076;20.471;29.762;124.530;0;174.763;296.904;4.816.743;6.707.923;11,56%;11,56%;11,56%;8,30%;3,24%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2017;900.053;0;900.053;0;900.053;4.371.375;0;0;0;0;0;256.882;4.628.258;6.502.412;19,45%;19,45%;19,45%;13,84%;1,03%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2017;1.424.721;0;1.424.721;0;1.424.721;2.690.739;48.946;0;1.121.277;0;1.170.223;626.580;4.487.542;21.890.813;31,75%;31,75%;31,75%;6,51%;2,46%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2017;846.536;0;846.536;0;846.536;4.299.982;1.381;0;0;0;1.381;155.311;4.456.674;5.382.018;18,99%;18,99%;18,99%;15,73%;1,02%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;12/2017;555.472;0;555.472;0;555.472;4.198.816;0;0;0;0;0;32.036;4.230.851;6.241.653;13,13%;13,13%;13,13%;8,90%;1,85%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;12/2017;956.372;0;956.372;0;956.372;3.664.850;4.122;0;14.028;2.508;20.658;420.994;4.106.503;7.038.246;23,29%;23,29%;23,29%;13,59%;9,32%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2017;817.194;0;817.194;0;817.194;2.862.148;25.164;11.324;132.208;10.065;178.761;871.404;3.912.313;4.971.113;20,89%;20,89%;20,89%;16,44%;26,51%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2017;1.382.040;0;1.382.040;0;1.382.040;3.221.898;0;0;0;0;0;597.774;3.819.672;5.442.699;36,18%;36,18%;36,18%;25,39%;5,75%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;12/2017;755.772;0;755.772;0;755.772;2.715.871;21.521;0;500.695;0;522.216;287.576;3.525.662;6.517.853;21,44%;21,44%;21,44%;11,60%;0,26%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;12/2017;559.805;0;559.805;0;559.805;3.068.482;10.469;0;151.946;0;162.415;254.821;3.485.718;5.298.203;16,06%;16,06%;16,06%;10,57%;0,84%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2017;823.065;0;823.065;0;823.065;3.009.021;0;0;0;0;0;436.910;3.445.931;3.539.482;23,89%;23,89%;23,89%;23,25%;1,38%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;12/2017;878.006;0;878.006;0;878.006;2.612.916;0;0;0;0;0;832.180;3.445.096;2.595.542;25,49%;25,49%;25,49%;33,83%;31,97%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;12/2017;851.744;0;851.744;0;851.744;2.948.287;0;0;0;0;0;496.394;3.444.681;NA;24,73%;24,73%;24,73%;NA%;0,26%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;12/2017;579.289;0;579.289;0;579.289;3.107.400;0;0;0;0;0;300.254;3.407.655;4.440.027;17,00%;17,00%;17,00%;13,05%;0,47%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;12/2017;681.577;0;681.577;0;681.577;1.755.921;27.982;11.450;177.718;43.133;260.283;1.368.128;3.384.331;NA;20,14%;20,14%;20,14%;NA%;19,07%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2017;617.145;0;617.145;0;617.145;2.797.778;38.883;2.651;230.023;2.446;274.003;280.695;3.352.476;4.250.127;18,41%;18,41%;18,41%;14,52%;12,93%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;12/2017;841.234;0;841.234;25.417;866.651;2.840.247;41.148;0;0;0;41.148;334.360;3.215.754;2.910.947;26,16%;26,16%;26,95%;28,90%;0,60%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;12/2017;502.040;0;502.040;0;502.040;2.646.966;103.791;0;189.381;0;293.171;254.137;3.194.275;3.143.415;15,72%;15,72%;15,72%;15,97%;6,69%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;12/2017;539.920;0;539.920;0;539.920;2.619.730;5.682;0;0;0;5.682;401.728;3.027.140;NA;17,84%;17,84%;17,84%;NA%;5,47%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2017;NA;NA;NA;NA;1.067.129;3.010.103;0;NA;NA;NA;0;0;3.010.103;NA;NA%;NA%;35,45%;NA%;1,78%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;12/2017;448.401;0;448.401;0;448.401;2.517.898;489;0;197.185;0;197.674;289.693;3.005.264;NA;14,92%;14,92%;14,92%;NA%;10,71%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2017;341.008;0;341.008;93.889;434.898;2.484.796;265;119;5.407;119;5.911;364.658;2.855.364;5.159.206;11,94%;11,94%;15,23%;6,61%;20,53%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2017;675.507;0;675.507;0;675.507;2.269.729;0;0;72.188;0;72.188;493.132;2.835.049;NA;23,83%;23,83%;23,83%;NA%;5,86%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2017;385.353;0;385.353;0;385.353;2.496.848;5.400;2.430;26.500;1.988;36.317;243.889;2.777.054;3.031.498;13,88%;13,88%;13,88%;12,71%;3,87%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;12/2017;443.412;0;443.412;0;443.412;1.836.760;0;0;0;0;0;872.927;2.709.687;2.414.660;16,36%;16,36%;16,36%;18,36%;15,93%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;12/2017;278.776;103.828;382.604;0;382.604;1.798.350;504;0;0;0;504;842.702;2.641.556;2.583.133;10,55%;14,48%;14,48%;14,81%;0,64%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;12/2017;447.237;0;447.237;0;447.237;1.406.666;16.588;0;967.405;0;983.993;231.936;2.622.595;7.090.796;17,05%;17,05%;17,05%;6,31%;4,93%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;12/2017;302.717;0;302.717;50.239;352.957;2.124.524;0;0;0;0;0;294.086;2.418.610;2.187.263;12,52%;12,52%;14,59%;13,84%;1,38%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2017;293.564;0;293.564;0;293.564;1.346.457;111.373;0;561.859;34.681;707.914;246.657;2.301.028;3.255.810;12,76%;12,76%;12,76%;9,02%;8,86%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;12/2017;265.634;0;265.634;0;265.634;1.452.029;271.568;0;19.565;0;291.132;527.645;2.270.807;2.458.576;11,70%;11,70%;11,70%;10,80%;4,93%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;12/2017;386.294;0;386.294;0;386.294;1.854.441;67.927;0;41.113;0;109.040;271.339;2.234.820;3.343.318;17,29%;17,29%;17,29%;11,55%;0,10%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;378.552;0;378.552;0;378.552;1.785.106;48.320;1.044;21.169;4.070;74.603;345.292;2.205.001;3.584.917;17,17%;17,17%;17,17%;10,56%;2,48%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;12/2017;520.438;0;520.438;0;520.438;935.728;44.006;0;974.372;0;1.018.378;243.226;2.197.332;3.289.065;23,68%;23,68%;23,68%;15,82%;0,62%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;12/2017;592.050;0;592.050;0;592.050;1.707.852;6.713;0;240.150;0;246.863;208.172;2.162.887;5.173.024;27,37%;27,37%;27,37%;11,44%;1,55%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;12/2017;556.478;0;556.478;0;556.478;1.431.554;326.099;0;50.461;0;376.560;212.400;2.020.514;1.627.492;27,54%;27,54%;27,54%;34,19%;0,60%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;188.542;0;188.542;79.550;268.091;1.483.742;14.915;147;41.856;22.221;79.140;430.889;1.993.771;3.872.264;9,46%;9,46%;13,45%;4,87%;19,34%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2017;506.561;0;506.561;1.360;507.921;1.715.453;29.586;0;0;0;29.586;228.085;1.973.124;2.506.786;25,67%;25,67%;25,74%;20,21%;5,17%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2017;458.529;0;458.529;0;458.529;1.650.574;35.535;0;0;0;35.535;274.746;1.960.854;1.811.372;23,38%;23,38%;23,38%;25,31%;0,00%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2017;308.345;0;308.345;0;308.345;1.735.780;0;0;0;0;0;131.219;1.867.000;2.774.770;16,52%;16,52%;16,52%;11,11%;22,64%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2017;314.131;0;314.131;3.401;317.532;1.637.005;0;0;0;0;0;109.538;1.746.543;2.622.278;17,99%;17,99%;18,18%;11,98%;19,13%
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;12/2017;-376;0;-376;0;-376;1.534.930;9.397;25.112;12.931;22;47.461;160.360;1.742.752;2.835.854;-0,02%;-0,02%;-0,02%;-0,01%;150,92%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;12/2017;NA;NA;NA;NA;440.789;1.732.030;0;NA;NA;NA;0;0;1.732.030;NA;NA%;NA%;25,45%;NA%;1,72%
AGIPLAN - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;12/2017;311.838;0;311.838;0;311.838;889.746;1.569;695;19.267;618;22.148;723.008;1.634.903;1.545.674;19,07%;19,07%;19,07%;20,17%;2,97%
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;12/2017;276.109;0;276.109;0;276.109;1.445.416;0;0;0;0;0;142.432;1.587.848;NA;17,39%;17,39%;17,39%;NA%;0,36%
